Regionale kerncijfers Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Onderwerpen;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Bevolking;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Onderwijs;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Arbeid;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Inkomen voorgaand jaar;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Sociale zekerheid;Verkeer en vervoer;Verkeer en vervoer;Verkeer en vervoer;Verkeer en vervoer;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik;Milieu en bodemgebruik
Overijssel (PV);2014;1139697;570214;569483;5.6;6.1;6.6;6.1;6.2;25;27.2;13;4.3;85.5;14.5;7;7.5;0.4;0.4;0.5;3.1;3.1;12092;10.6;9623;8.4;3071;2619;772;469;2692;107151;3182;6480;70151;30302;8581;31316;9982;13228;13809;4718;1307;511.3;5.2;98.9;229;178.2;1;19;45;35;28.7;36;20.9;28.4;34.3;36;35.1;33.8;312210;112150;200060;29900;30220;2770;27370;54010;22070;7850;18920;199820;470;438;45;60;539000;196000;20000;116000;72000;3420.71;3322.54;98.17;98.17;0;1245; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Overijssel (PV);2015;1140652;570894;569758;5.5;6;6.5;6.2;6.1;24.6;27.4;13.4;4.4;85.4;14.6;7;7.6;0.4;0.4;0.5;3;3.3;11765;10.3;9985;8.7;3165;2672;942;473;2733;104829;2963;5972;71580;30445;8115;31310;9983;13611;12684;4589;1293;519.6;5.2;99;239.6;175.8;1;19;46;34;29.2;36.6;21.3;28.6;34.7;36.8;35.8;35.1;315260;111470;203790;28400;31580;2880;28410;53480;20270;8430;18910;203500;473;439;44;62;544000;185000;21000;119000;74000;3420.74;3322.57;98.17;98.17;0;1307; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2005;365859;182935;182924;7.8;7.5;7.7;7;6.3;31.8;23.2;6.7;2;75.2;24.8;8.1;16.7;2.3;1.7;6.1;1.4;5.2;5290;14.4;1946;5.3;612;594;189;84;467;43340;1504;991;24204;10626;3188;7700;1848;4672;4029;1407;203; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;626;354;31; ;199000;94000;13000;24000;21000;2412.3;1419.3;993;993;0;1255; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2006;370656;185120;185536;7.6;7.6;7.5;7.1;6.3;31.3;23.9;6.7;2.1;74.7;25.3;8.1;17.2;2.4;1.7;6.3;1.5;5.4;5179;13.9;2026;5.4;668;587;221;90;460;43704;1431;1087;24467;11360;3271;7779;1843;4613;4220;1272;250; ; ; ; ; ; ; ; ; ;26.6;33.6;18.8;25.9;31;32.3;30.6;29.7; ; ; ; ; ; ; ; ; ; ; ; ;679;357;31; ;207000;89000;14000;29000;23000;2412.3;1417.5;994.8;994.8;0;1259;3405;7866;2907;4253;100524;22634;2.4;5.6;2.1;3;71;16;9;21;8;11;271;61
Flevoland (PV);2007;374424;186980;187444;7.4;7.6;7.3;7.1;6.2;30.6;24.7;6.8;2.1;74.4;25.6;8.1;17.5;2.5;1.7;6.4;1.5;5.4;5219;13.9;1976;5.2;648;611;206;76;435;44089;1389;1111;25592;11163;3905;8065;1924;4761;4478;1308;189; ; ; ; ; ; ; ; ; ;27.4;34.7;19.3;26.3;32.3;34.1;31.6;31.5;30380;29480;900;4810;7290;830;6900;18300;13500;810;3070;.;716;364;32;34;210000;92000;15000;27000;24000;2412.3;1417.5;994.8;994.8;0;1266; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2008;378688;189171;189517;7.2;7.6;7.2;7.1;6.3;30;25.4;6.9;2.2;74.1;25.9;8.1;17.8;2.5;1.7;6.5;1.5;5.6;5101;13.4;1969;5.2;630;610;202;86;441;44089;1396;1257;25701;10879;4257;8282;2116;4588;4726;1232;212;149.1;2.9;20.3;83.1;42.9;2;14;56;29;28.8;36.6;20.3;27.5;33.8;36;33.3;33.8;30110;29170;950;4550;6980;890;6510;18360;12800;1230;3320;.;751;370;33;39;210000;90000;15000;25000;24000;2412.3;1417.5;994.8;994.8;0;1283;3390;8180;3212;4405;99697;22657;2.4;5.8;2.3;3.1;70.4;16;9;22;8;12;263;60
Flevoland (PV);2009;383449;191912;191537;7;7.5;7.2;7.1;6.3;29.5;26;7.1;2.2;73.6;26.4;8.2;18.2;2.6;1.8;6.5;1.5;5.9;5292;13.7;2025;5.3;738;525;199;93;470;44083;1323;1375;25679;11134;4402;8798;2317;4644;5868;1224;238;148.2;2.6;19.7;81.2;44.7;2;13;55;30;29.8;37.7;21.2;28.7;34.9;37.5;35;34.5;34470;33450;1030;7730;7840;960;7180;18650;12210;1630;3730;.;783;376;35;43;211000;91000;13000;27000;24000;2412.3;1415.88;996.41;996.41;0;1284; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2010;387881;194185;193696;6.9;7.4;7.1;7.1;6.3;29;26.6;7.3;2.3;73.1;26.9;8.2;18.7;2.6;1.8;6.6;1.5;6.1;5310;13.6;2116;5.4;706;610;212;95;493;43646;1355;1693;25928;11390;4296;9109;2300;4598;5013;1198;231;152.6;2.6;19.5;76.7;53.9;2;13;50;35;30.1;37.8;21.9;28.9;35.1;37.9;35.1;34.5;36140;35100;1040;7590;9290;1040;8480;18880;11550;2090;4080;.;777;382;36;48;198000;83000;10000;26000;23000;2412.3;1415.88;996.41;996.41;0;1280;3402;8353;2795;4508;98950;23342;2.4;5.9;2;3.2;70;16.5;9;22;7;12;255;60
Flevoland (PV);2011;391967;196064;195903;6.8;7.3;7.2;7;6.3;28.5;27.1;7.5;2.3;72.7;27.3;8.3;19;2.6;1.8;6.7;1.5;6.4;5090;12.9;2172;5.5;754;603;193;91;531;43396;1327;1884;26081;11551;4001;9281;2355;4450;5560;1259;299;153.3;2.5;18.7;78.1;54.1;2;12;51;35;30.5;38.1;22.3;28.9;35.6;38.3;35.7;34.6;37360;36260;1100;7860;9980;1100;9170;19050;10640;2740;4450;.;779;389;36;51;207000;84000;10000;27000;25000;2412.31;1415.4;996.9;996.9;0;1277; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2012;395525;197783;197742;6.7;7.1;7.2;6.8;6.4;28;27.3;8.1;2.4;72.3;27.7;8.5;19.3;2.7;1.8;6.7;1.6;6.5;4991;12.6;2213;5.6;771;557;235;124;526;43010;1296;1964;26383;11570;3640;9158;2196;4595;5512;1129;245;150.4;2.5;18.3;77.7;52;2;12;52;35;30.9;38.6;22.8;29.2;36;38.8;36.7;34.7;39650;38520;1130;9770;10350;1120;9400;19070;9820;3240;4770;.;801;395;37;52;205000;84000;11000;28000;23000;2412.31;1415.4;996.9;996.9;0;1273;3351;8638;2608;4637;98852;23167;2.4;6.1;1.8;3.3;70;16.4;8;22;7;12;250;59
Flevoland (PV);2013;398441;199314;199127;6.6;6.9;7.3;6.8;6.3;27.7;27.5;8.5;2.4;71.8;28.2;8.6;19.6;2.7;1.8;6.8;1.6;6.7;4687;11.7;2247;5.6;748;582;194;124;599;42397;1213;2035;26868;11866;3156;9599;2163;4827;5212;1126;239;141.6;2.5;17;76.6;45.5;2;12;54;32;31;38.6;23;29;36;38.9;36.8;34.5;86500;41070;45430;11760;11150;1130;10050;18920;9040;3750;4750;45370;816;396;37;54;196000;81000;8000;27000;22000;2412.31;1413.49;998.81;998.81;0;1265; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2014;399893;199950;199943;6.4;6.8;7.2;6.8;6.3;27.2;27.8;9;2.5;71.5;28.5;8.7;19.8;2.7;1.8;6.8;1.6;6.8;4922;12.3;2136;5.3;722;566;140;118;590;41898;1159;1983;27218;12532;2436;9793;2156;4831;4824;1252;233;141.9;2.4;16.7;77.3;45.4;2;12;55;32;31.5;39.2;23.4;29.1;36.5;39.7;38;35;88510;41230;47280;11230;11730;1160;10530;18980;8370;4090;5020;47220;804;396;38;56;199000;80000;8000;29000;21000;2412.31;1413.49;998.81;998.81;0;1270; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Flevoland (PV);2015;401791;200949;200842;6.3;6.7;7.1;6.7;6.3;26.7;28.1;9.4;2.5;71.1;28.9;8.9;20;2.8;1.8;6.8;1.6;7;4735;11.8;2260;5.6;728;589;180;128;635;41463;1100;1944;27730;12329;2330;9830;2188;4945;4572;1210;273;143.1;2.3;17.3;78.7;44.8;2;12;55;31;32.2;40;23.9;29.2;36.7;40.5;39.2;36.2;89710;40740;48970;10580;12020;1170;10760;18830;7790;4350;5040;48910;805;398;37;58;202000;77000;8000;30000;21000;2412.31;1413.49;998.81;998.81;0;1265; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2005;1972010;973563;998447;6.3;6.3;6.4;6.2;5.8;28.6;26.3;10.7;3.4;86.3;13.7;7.5;6.2;0.9;0.4;0.6;1.9;2.4;22202;11.2;16713;8.5;4990;5361;1878;668;3816;194991;5905;8823;114325;43060;17168;38951;21417;21210;18513;6350;3187; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;436;400;37; ;1056000;414000;58000;212000;141000;5136.51;4975.06;161.45;161.45;0;1116; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2006;1975704;974987;1000717;6.1;6.3;6.3;6.2;5.7;28.2;26.7;10.9;3.5;86.3;13.7;7.5;6.2;1;0.4;0.6;1.9;2.4;22213;11.2;16344;8.3;4956;4999;1779;643;3967;194791;5874;9375;114889;43656;17949;40126;21777;21753;18702;6603;3362; ; ; ; ; ; ; ; ; ;25.8;32.9;17.7;25.6;30;31.7;30.9;30.2; ; ; ; ; ; ; ; ; ; ; ; ;442;404;38; ;1046000;414000;58000;203000;147000;5136.51;4971.76;164.75;164.75;0;1123;16246;44174;5262;12903;304464;113951;3.3;8.9;1.1;2.6;61.3;22.9;8;22;3;7;154;58
Gelderland (PV);2007;1979059;976475;1002584;6;6.4;6.3;6.3;5.7;27.6;27.2;11;3.6;86.3;13.7;7.5;6.2;1;0.4;0.6;1.9;2.4;21191;10.7;16139;8.1;4888;5055;1757;615;3824;195353;5757;9780;118113;42812;20404;40900;21838;21859;19386;6557;3054; ; ; ; ; ; ; ; ; ;26.5;34;18.2;26.4;31.2;33;31.7;31.7;147690;144390;3300;21480;33100;2920;30260;93950;63860;2980;22370;.;450;411;39;47;1065000;417000;54000;206000;151000;5136.51;4971.76;164.75;164.75;0;1132; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2008;1983869;978683;1005186;5.8;6.4;6.2;6.3;5.8;27;27.6;11.2;3.7;86.1;13.9;7.5;6.3;1;0.4;0.6;1.9;2.4;21695;10.9;16352;8.2;5104;4984;1694;632;3938;195741;5662;9899;117761;41926;22233;42244;22863;21607;20074;6501;3081;911.9;11.4;163.9;423.6;313.1;1;18;46;34;27.7;35.6;19.1;27.6;32.8;34.6;32.9;34;144370;140880;3490;19450;31830;3130;28750;92950;59880;4530;23700;.;447;417;40;50;1054000;412000;56000;201000;150000;5136.51;4971.76;164.75;164.75;0;1139;16386;44654;5476;12990;303283;114172;3.3;9;1.1;2.6;61;23;8;23;3;7;153;58
Gelderland (PV);2009;1991062;982641;1008421;5.6;6.4;6.2;6.3;5.8;26.4;28;11.5;3.8;86;14;7.6;6.4;1;0.4;0.6;1.9;2.5;21350;10.7;16400;8.2;5246;4682;1890;622;3960;194532;5649;10166;118225;42780;21823;44346;24194;21569;25118;6767;3344;905.7;10.6;154.1;415.6;325.4;1;17;46;36;28.7;36.7;19.9;28.9;34.1;36;34;34.6;159390;155730;3660;30420;35030;3320;31150;93510;56440;6210;25760;.;453;422;41;55;1032000;402000;49000;210000;141000;5136.51;4970;166.51;166.51;0;1143; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2010;1998936;986919;1012017;5.5;6.3;6.2;6.4;5.9;25.8;28.3;11.7;3.9;85.8;14.2;7.6;6.6;1;0.4;0.6;2;2.6;21142;10.6;16730;8.4;5245;4884;1773;640;4188;192223;5649;10601;118384;43682;21705;45770;25329;21443;22085;6933;3407;908;10.7;152.3;416.9;328.1;1;17;46;36;29.1;37;20.6;29.2;34.5;36.6;34.4;34.7;162070;158510;3560;30310;37650;3560;33380;93110;52330;7950;27330;.;458;428;42;59;1010000;385000;48000;202000;140000;5136.51;4970;166.51;166.51;0;1155;16316;45200;5906;13095;301844;114460;3.3;9.1;1.2;2.6;60.8;23;8;23;3;7;151;57
Gelderland (PV);2011;2004671;989383;1015288;5.4;6.1;6.3;6.3;6;25.3;28.6;11.9;4;85.8;14.2;7.6;6.6;1;0.4;0.6;2;2.6;20557;10.2;16575;8.3;5347;4740;1723;665;4100;188833;5566;10753;119587;43682;20866;46718;25806;21044;21960;7232;3870;918.2;10.6;150.1;424.3;333.2;1;16;46;36;29.4;37.3;21;29.3;35;37.1;34.9;34.6;163780;159950;3840;30780;39110;3840;34930;92560;47700;10070;28950;.;463;435;42;62;1019000;382000;48000;211000;139000;5136.21;4969.52;166.69;166.69;0;1155; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2012;2010745;992668;1018077;5.3;6;6.4;6.2;6;24.8;28.5;12.5;4.2;85.6;14.4;7.7;6.7;1;0.4;0.6;2;2.7;19835;9.9;17335;8.6;5538;4753;1812;801;4431;185124;5373;10935;121517;43780;19819;46721;25801;21924;23206;6632;3540;901.7;10.9;147.6;416.1;327.1;1;16;46;36;29.8;37.7;21.4;29.6;35.6;37.6;35.5;34.5;175090;171330;3760;40850;41160;3740;36780;92120;43330;12140;30620;.;469;441;43;64;992000;375000;44000;209000;129000;5136.21;4969.52;166.69;166.69;0;1162;16270;46480;5019;13601;300518;114830;3.3;9.4;1;2.7;60.5;23.1;8;23;2;7;149;57
Gelderland (PV);2013;2015791;995180;1020611;5.3;5.8;6.4;6.2;6.1;24.4;28.5;13.1;4.3;85.5;14.5;7.7;6.8;1;0.4;0.6;2;2.8;19683;9.8;17326;8.6;5360;4849;1552;798;4767;181207;5137;10848;123325;45048;16405;49165;26589;22350;22291;6990;3565;879.1;10.8;142.3;404.6;321.4;1;16;46;37;30.1;38;21.7;29.5;36;38.1;36;34.8;541260;182040;359230;49940;45490;3690;40490;89780;39570;13790;29710;359030;472;444;43;65;954000;353000;39000;203000;125000;5136.21;4968.12;168.08;168.08;0;1165; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2014;2019692;997850;1021842;5.1;5.7;6.4;6.2;6.2;23.9;28.6;13.6;4.3;85.5;14.5;7.7;6.9;1.1;0.5;0.6;2;2.8;19851;9.8;17026;8.4;5532;4695;1366;770;4663;177448;4984;10866;124929;45979;13607;49668;27298;22895;20867;7154;3781;885.3;11.3;142;412.8;319.2;1;16;47;36;30.5;38.5;22.1;29.5;36.4;38.8;37;34.9;553350;184500;368850;49450;48010;3770;42640;90300;36270;15240;31340;368650;473;444;43;65;962000;328000;37000;230000;125000;5136.21;4968.12;168.08;168.08;0;1168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gelderland (PV);2015;2026578;1001922;1024656;5.1;5.5;6.3;6.2;6.2;23.5;28.8;14;4.5;85.3;14.7;7.7;7;1.1;0.5;0.6;2;2.9;19525;9.6;17890;8.8;5584;4855;1684;878;4889;174490;4510;10247;126383;46272;13219;49432;28000;23466;19284;7325;3595;896.9;11.4;141.4;428.4;315.7;1;16;48;35;31.1;39.2;22.6;29.6;36.9;39.5;38;36.4;560150;183070;377080;46550;50370;3850;44650;89220;33330;16260;31140;376850;475;446;42;66;964000;311000;39000;231000;126000;5136.3;4968.22;168.08;168.08;0;1234; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2005;1171291;572166;599125;6.8;6.2;6.1;6.1;6.5;31.1;24.6;9.3;3.3;80.9;19.1;8.2;10.9;3.6;0.7;1.5;2.1;3;15395;13.1;8651;7.4;2569;2606;921;337;2218;115303;3135;4666;65240;21868;8573;28074;24676;11507;8799;4597;3433; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;455;367;30; ;665000;286000;55000;98000;70000;1449.12;1386.16;62.96;62.96;0;1813; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2006;1180039;576277;603762;6.7;6.3;6;6.1;6.5;30.7;24.9;9.4;3.3;80.7;19.3;8.2;11.1;3.7;0.7;1.5;2.1;3.1;15423;13;8713;7.4;2664;2576;853;380;2240;116662;3010;4833;66016;22566;8508;29073;25205;11864;9191;4823;3760; ; ; ; ; ; ; ; ; ;29.6;37.7;20.9;28.7;35.1;36.7;34.6;32.6; ; ; ; ; ; ; ; ; ; ; ; ;463;369;31; ;667000;290000;54000;95000;73000;1449.12;1385.02;64.1;64.1;0;1815;5625;21636;2524;5230;82833;20533;4.1;15.6;1.8;3.8;59.9;14.8;5;18;2;4;70;17
Utrecht (PV);2007;1190604;581749;608855;6.6;6.4;6;6.2;6.6;30.2;25.3;9.5;3.4;80.5;19.5;8.2;11.3;3.8;0.7;1.5;2.1;3.2;15453;12.9;8286;6.9;2435;2521;838;346;2146;118367;2947;5147;67738;21867;9502;30235;25644;11956;9487;4811;3438; ; ; ; ; ; ; ; ; ;30.6;39;21.6;29.6;36.9;38.4;35.6;34.3;84970;82080;2900;11620;19320;2720;17560;53600;38720;1990;10940;.;464;373;32;38;685000;294000;52000;99000;78000;1449.12;1385.02;64.1;64.1;0;1827; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2008;1201350;587012;614338;6.5;6.5;5.9;6.2;6.6;29.8;25.6;9.6;3.4;80.3;19.7;8.2;11.4;3.8;0.7;1.5;2.1;3.3;15456;12.8;8643;7.2;2632;2540;871;365;2235;119954;2911;5286;67529;21184;10326;30760;26181;11929;9747;5056;3545;668.4;2.3;77.2;368.6;220.2;0;12;55;33;32;40.9;22.7;31;38.8;40.3;37.1;36.9;82240;79120;3120;9870;18230;2970;16420;52900;36280;3140;11420;.;472;376;32;42;677000;293000;50000;95000;79000;1449.12;1385.02;64.1;64.1;0;1831;5755;22126;2310;5308;82233;20583;4.2;16;1.7;3.8;59.5;14.9;5;18;2;4;68;17
Utrecht (PV);2009;1210869;591859;619010;6.4;6.5;5.9;6.1;6.7;29.3;25.8;9.7;3.5;80.1;19.9;8.3;11.6;3.9;0.7;1.5;2.1;3.4;15462;12.7;8586;7.1;2669;2384;896;400;2237;120772;2872;5365;68046;21450;10655;32068;27161;11716;11765;5136;3641;663.5;2.2;75.4;356;230;0;11;54;35;33.2;42.3;23.8;32.5;40.7;41.8;38.4;37.7;90250;86910;3340;16240;19550;3170;17500;52950;34190;4480;12110;.;483;380;33;47;658000;288000;45000;97000;74000;1449.12;1383.82;65.3;65.3;0;1835; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2010;1220910;596784;624126;6.3;6.5;5.9;6.1;6.8;28.8;26.1;9.9;3.5;79.8;20.2;8.4;11.8;3.9;0.7;1.5;2.1;3.5;15429;12.6;8768;7.2;2854;2353;833;406;2322;121269;2835;5329;69078;21538;11635;32457;27632;11729;10868;5104;3878;666;2.3;74.2;356.3;233.2;0;11;54;35;33.7;42.5;24.6;32.9;41.2;42.4;38.8;37.7;91970;88570;3400;16300;21000;3400;18800;52720;31800;5690;12790;.;484;384;34;51;646000;280000;42000;95000;72000;1449.12;1383.82;65.3;65.3;0;1851;5803;22309;2383;5377;81672;20642;4.2;16.1;1.7;3.9;59.1;14.9;5;18;2;4;67;17
Utrecht (PV);2011;1228794;600525;628269;6.3;6.4;6;6;6.8;28.4;26.5;10;3.6;79.6;20.4;8.5;11.9;4;0.7;1.5;2.2;3.6;14829;12;8838;7.2;2916;2314;905;394;2309;121041;2800;5351;70545;21422;10984;32371;27489;11915;11596;5450;4109;674.2;2.3;73.2;357;241.8;0;11;53;36;34;42.7;25.1;32.8;41.6;42.9;39.2;37.6;93960;90370;3590;17510;21930;3590;19700;52370;29130;7380;13280;.;487;390;34;54;655000;280000;42000;98000;72000;1449.13;1383.17;65.96;65.96;0;1843; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2012;1237117;605032;632085;6.2;6.3;6.1;5.9;6.8;28;26.4;10.6;3.7;79.4;20.6;8.5;12.1;4.1;0.7;1.5;2.2;3.7;14878;12;8933;7.2;2838;2340;915;456;2384;120632;2799;5222;72047;21722;9759;31745;26688;12071;11253;4878;3475;666.6;2.2;70.8;356.8;236.8;0;11;54;36;34.6;43.3;25.6;33;42.4;43.7;39.9;37.5;99350;95840;3510;22570;22810;3500;20700;52020;26690;8680;13850;.;490;394;35;55;644000;277000;39000;99000;66000;1449.13;1383.17;65.96;65.96;0;1856;5879;22770;1986;5423;81186;20786;4.3;16.5;1.4;3.9;58.8;15.1;5;18;2;4;66;17
Utrecht (PV);2013;1245294;609345;635949;6.1;6.2;6.2;5.9;6.8;27.7;26.4;11;3.7;79.2;20.8;8.5;12.3;4.1;0.7;1.5;2.2;3.9;14313;11.5;9101;7.3;2845;2411;805;488;2552;119579;2792;5168;74271;22403;8251;33384;27429;12848;11249;4833;3589;658.9;2.2;67.9;351.3;237.6;0;10;53;36;34.9;43.6;26;32.9;42.9;44.3;40.4;37.9;291590;102480;189120;27480;25310;3460;22930;51450;24540;10030;13620;188960;499;396;34;55;621000;271000;34000;94000;64000;1449.13;1381.89;67.24;67.24;0;1870; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2014;1253672;613674;639998;6;6.1;6.3;5.9;6.8;27.3;26.5;11.4;3.8;78.9;21.1;8.6;12.5;4.2;0.7;1.5;2.2;4;14821;11.8;9087;7.2;2890;2401;691;487;2618;118708;2741;5028;76125;22808;6697;34581;28400;13125;10276;4906;3753;662.1;2.3;67.8;355.2;236.7;0;10;54;36;35.5;44.4;26.6;33;43.7;45.4;41.8;38.2;298230;104010;194230;26910;27300;3310;24670;51540;22570;10960;14300;194080;497;395;34;55;631000;271000;34000;97000;64000;1449.13;1381.89;67.24;67.24;0;1884; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Utrecht (PV);2015;1263572;618888;644684;5.9;6;6.3;5.9;6.8;26.9;26.6;11.7;3.8;78.7;21.3;8.7;12.7;4.2;0.7;1.5;2.2;4.1;14371;11.3;9484;7.5;2872;2538;805;521;2748;117905;2690;4936;78324;23149;6377;34065;28157;13857;9650;5274;3808;666.3;2.2;66.8;361.2;236;0;10;54;35;36.3;45.2;27.2;33.1;44.2;46.6;43.3;39.9;303110;104160;198950;25790;29180;3150;26190;50840;20720;11780;14120;198800;500;394;34;56;630000;267000;34000;96000;64000;1449.13;1381.89;67.24;67.24;0;1954; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2005;2599103;1278504;1320599;6.3;5.9;5.8;5.5;5.6;31.3;25.9;10;3.6;73.7;26.3;10.5;15.8;3.3;0.9;3.8;2.8;5.1;31706;12.2;21538;8.3;6300;6684;2147;953;5454;237764;7620;8458;137122;46932;19893;51952;37617;24761;20390;8433;5446; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;391;348;31; ;1414000;733000;118000;168000;142000;4091.76;2670.36;1421.41;734.33;687.07;3065; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2006;2606584;1281597;1324987;6.1;5.9;5.8;5.6;5.6;30.8;26.3;10.1;3.7;73.5;26.5;10.5;16;3.4;0.9;3.8;2.8;5.2;30456;11.7;21069;8.1;6220;6291;2111;943;5504;238478;7141;8970;137664;48221;19746;53696;38747;25033;20664;8701;6057; ; ; ; ; ; ; ; ; ;28.6;35.9;20.8;28.7;33.9;34.4;32.7;30.1; ; ; ; ; ; ; ; ; ; ; ; ;393;350;32; ;1420000;737000;116000;159000;149000;4091.76;2671.03;1420.73;734.78;685.95;3070;11866;43313;5833;13706;161264;30608;4.5;16.2;2.2;5.1;60.5;11.5;5;17;2;5;62;12
Noord-Holland (PV);2007;2613070;1284716;1328354;6;6;5.7;5.7;5.7;30.3;26.7;10.2;3.7;73.4;26.6;10.5;16.1;3.4;0.9;3.7;2.8;5.2;30510;11.6;21024;8;6487;6234;1971;911;5421;239925;6684;9297;142225;48080;22661;54858;39731;25295;22092;8759;5442; ; ; ; ; ; ; ; ; ;29.6;37.2;21.6;29.6;35.8;36;33.8;31.6;230090;221410;8680;27020;63190;8190;58560;137340;104330;5040;21940;.;400;354;33;43;1439000;730000;122000;158000;151000;4091.76;2671.03;1420.73;734.78;685.95;3087; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Noord-Holland (PV);2008;2626163;1291013;1335150;5.9;6;5.6;5.7;5.8;29.8;27.1;10.3;3.8;73;27;10.7;16.3;3.5;0.9;3.7;2.8;5.4;30845;11.7;21299;8.1;6514;6048;2030;963;5744;241382;6351;9329;141436;46654;23743;57270;42477;24882;22848;9053;5985;1399.5;14.6;156.2;823.7;405;1;11;59;29;31;38.9;22.7;31.1;37.7;38;35.1;34.1;224250;215040;9210;24330;60970;8710;56100;134690;97500;7690;23290;.;413;358;34;49;1440000;727000;125000;159000;154000;4091.76;2671.03;1420.73;734.78;685.95;3096;12121;44189;5899;13753;160079;30506;4.5;16.6;2.2;5.2;60.1;11.4;5;17;2;5;61;12
